code,wdi_code,name_wb,topic,unit_code,wb_topic,latest_year,latest_value
NV_IND_MANF_CN,NV.IND.MANF.CN,"Manufacturing, value added (current LCU)",economy,LCU,Economy & Growth,2025,308892404401.381
NV_IND_MANF_KD,NV.IND.MANF.KD,"Manufacturing, value added (constant 2015 US$)",economy,USD,Economy & Growth,2025,1667162374.47098
NV_IND_MANF_KD_ZG,NV.IND.MANF.KD.ZG,"Manufacturing, value added (annual % growth)",economy,PCT,Economy & Growth,2025,2.27483692351666
NV_IND_MANF_KN,NV.IND.MANF.KN,"Manufacturing, value added (constant LCU)",economy,LCU,Economy & Growth,2025,129249258785.254
NV_IND_MANF_ZS,NV.IND.MANF.ZS,"Manufacturing, value added (% of GDP)",economy,PCT,Economy & Growth,2025,4.98224395298016
NV_IND_TOTL_CD,NV.IND.TOTL.CD,"Industry (including construction), value added (current US$)",economy,USD,Economy & Growth,2025,5481768838.4815
NV_IND_TOTL_CN,NV.IND.TOTL.CN,"Industry (including construction), value added (current LCU)",economy,LCU,Economy & Growth,2025,747117368405.52
NV_IND_TOTL_KD,NV.IND.TOTL.KD,"Industry (including construction), value added (constant 2015 US$)",economy,USD,Economy & Growth,2025,5084084855.35528
NV_IND_TOTL_KD_ZG,NV.IND.TOTL.KD.ZG,"Industry (including construction), value added (annual % growth)",economy,PCT,Economy & Growth,2025,3.30676444946567
NV_IND_TOTL_KN,NV.IND.TOTL.KN,"Industry (including construction), value added (constant LCU)",economy,LCU,Economy & Growth,2025,394943133189.47
NV_IND_TOTL_ZS,NV.IND.TOTL.ZS,"Industry (including construction), value added (% of GDP)",economy,PCT,Economy & Growth,2025,12.0505423178616
NV_MNF_CHEM_ZS_UN,NV.MNF.CHEM.ZS.UN,Chemicals (% of value added in manufacturing),economy,PCT,Economy & Growth,2022,7.87635050690306
NV_MNF_FBTO_ZS_UN,NV.MNF.FBTO.ZS.UN,"Food, beverages and tobacco (% of value added in manufacturing)",economy,PCT,Economy & Growth,2022,32.7007906541895
NV_MNF_MTRN_ZS_UN,NV.MNF.MTRN.ZS.UN,Machinery and transport equipment (% of value added in manufacturing),economy,PCT,Economy & Growth,2022,1.02386909468156
NV_MNF_OTHR_ZS_UN,NV.MNF.OTHR.ZS.UN,Other manufacturing (% of value added in manufacturing),economy,PCT,Economy & Growth,2022,51.8905678016346
NV_MNF_TECH_ZS_UN,NV.MNF.TECH.ZS.UN,Medium and high-tech manufacturing value added (% manufacturing value added),economy,PCT,Economy & Growth,2022,10.5153109905714
NV_MNF_TXTL_ZS_UN,NV.MNF.TXTL.ZS.UN,Textiles and clothing (% of value added in manufacturing),economy,PCT,Economy & Growth,2022,6.50842194259127
NV_SRV_EMPL_KD,NV.SRV.EMPL.KD,"Services, value added per worker (constant 2015 US$)",economy,USD,Economy & Growth,2025,5386.96228416739
NV_SRV_TOTL_CD,NV.SRV.TOTL.CD,"Services, value added (current US$)",economy,USD,Economy & Growth,2025,24731872539.438
NV_SRV_TOTL_CN,NV.SRV.TOTL.CN,"Services, value added (current LCU)",economy,LCU,Economy & Growth,2025,3370738911443.07
NV_SRV_TOTL_KD,NV.SRV.TOTL.KD,"Services, value added (constant 2015 US$)",economy,USD,Economy & Growth,2025,18476995932.6859
NV_SRV_TOTL_KD_ZG,NV.SRV.TOTL.KD.ZG,"Services, value added (annual % growth)",economy,PCT,Economy & Growth,2025,4.35603026052218
NV_SRV_TOTL_KN,NV.SRV.TOTL.KN,"Services, value added (constant LCU)",economy,LCU,Economy & Growth,2025,1365036912098.02
NV_SRV_TOTL_ZS,NV.SRV.TOTL.ZS,"Services, value added (% of GDP)",economy,PCT,Economy & Growth,2025,54.3679395133002
NY_ADJ_AEDU_CD,NY.ADJ.AEDU.CD,Adjusted savings: education expenditure (current US$),economy,USD,Economy & Growth,2021,1055139594.78175
NY_ADJ_AEDU_GN_ZS,NY.ADJ.AEDU.GN.ZS,Adjusted savings: education expenditure (% of GNI),economy,PCT,Economy & Growth,2021,2.89187204849563
NY_ADJ_DCO2_CD,NY.ADJ.DCO2.CD,Adjusted savings: carbon dioxide damage (current US$),economy,USD,Economy & Growth,2021,737047832.372402
NY_ADJ_DCO2_GN_ZS,NY.ADJ.DCO2.GN.ZS,Adjusted savings: carbon dioxide damage (% of GNI),economy,PCT,Economy & Growth,2021,2.02006259208093
NY_ADJ_DFOR_CD,NY.ADJ.DFOR.CD,Adjusted savings: net forest depletion (current US$),economy,USD,Economy & Growth,2021,178858443.512504
NY_ADJ_DFOR_GN_ZS,NY.ADJ.DFOR.GN.ZS,Adjusted savings: net forest depletion (% of GNI),economy,PCT,Economy & Growth,2021,0.490205974630525
NY_ADJ_DKAP_CD,NY.ADJ.DKAP.CD,Adjusted savings: consumption of fixed capital (current US$),economy,USD,Economy & Growth,2021,2464523873.44234
NY_ADJ_DKAP_GN_ZS,NY.ADJ.DKAP.GN.ZS,Adjusted savings: consumption of fixed capital (% of GNI),economy,PCT,Economy & Growth,2021,6.75463961138934
NY_ADJ_DMIN_CD,NY.ADJ.DMIN.CD,Adjusted savings: mineral depletion (current US$),economy,USD,Economy & Growth,2021,0.0
NY_ADJ_DMIN_GN_ZS,NY.ADJ.DMIN.GN.ZS,Adjusted savings: mineral depletion (% of GNI),economy,PCT,Economy & Growth,2021,0.0
NY_ADJ_DNGY_CD,NY.ADJ.DNGY.CD,Adjusted savings: energy depletion (current US$),economy,USD,Economy & Growth,2021,1017001.54153081
NY_ADJ_DNGY_GN_ZS,NY.ADJ.DNGY.GN.ZS,Adjusted savings: energy depletion (% of GNI),economy,PCT,Economy & Growth,2021,0.00278734524396106
NY_ADJ_DPEM_CD,NY.ADJ.DPEM.CD,Adjusted savings: particulate emission damage (current US$),economy,USD,Economy & Growth,2021,621127999.955981
NY_ADJ_DPEM_GN_ZS,NY.ADJ.DPEM.GN.ZS,Adjusted savings: particulate emission damage (% of GNI),economy,PCT,Economy & Growth,2021,1.70235550868721
NY_ADJ_DRES_GN_ZS,NY.ADJ.DRES.GN.ZS,Adjusted savings: natural resources depletion (% of GNI),economy,PCT,Economy & Growth,2021,0.492993319874486
NY_ADJ_ICTR_GN_ZS,NY.ADJ.ICTR.GN.ZS,Adjusted savings: gross savings (% of GNI),economy,PCT,Economy & Growth,2021,32.4993897789973
NY_ADJ_NNAT_CD,NY.ADJ.NNAT.CD,Adjusted savings: net national savings (current US$),economy,USD,Economy & Growth,2021,9393328890.10015
NY_ADJ_NNAT_GN_ZS,NY.ADJ.NNAT.GN.ZS,Adjusted savings: net national savings (% of GNI),economy,PCT,Economy & Growth,2021,25.7447501676079
NY_ADJ_NNTY_CD,NY.ADJ.NNTY.CD,Adjusted net national income (current US$),economy,USD,Economy & Growth,2021,33841986561.9107
NY_ADJ_NNTY_KD,NY.ADJ.NNTY.KD,Adjusted net national income (constant 2015 US$),economy,USD,Economy & Growth,2021,30844359289.1983
NY_ADJ_NNTY_KD_ZG,NY.ADJ.NNTY.KD.ZG,Adjusted net national income (annual % growth),economy,PCT,Economy & Growth,2021,7.42520389612315
NY_ADJ_NNTY_PC_CD,NY.ADJ.NNTY.PC.CD,Adjusted net national income per capita (current US$),economy,USD,Economy & Growth,2021,1148.15861171585
NY_ADJ_NNTY_PC_KD,NY.ADJ.NNTY.PC.KD,Adjusted net national income per capita (constant 2015 US$),economy,USD,Economy & Growth,2021,1046.45797538994
NY_ADJ_NNTY_PC_KD_ZG,NY.ADJ.NNTY.PC.KD.ZG,Adjusted net national income per capita (annual % growth),economy,PCT,Economy & Growth,2021,5.57214800341508
NY_ADJ_SVNG_CD,NY.ADJ.SVNG.CD,"Adjusted net savings, including particulate emission damage (current US$)",economy,USD,Economy & Growth,2021,8910417207.49949
NY_ADJ_SVNG_GN_ZS,NY.ADJ.SVNG.GN.ZS,"Adjusted net savings, including particulate emission damage (% of GNI)",economy,PCT,Economy & Growth,2021,24.4212107954609
NY_ADJ_SVNX_CD,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",economy,USD,Economy & Growth,2021,9531545207.45547
NY_ADJ_SVNX_GN_ZS,NY.ADJ.SVNX.GN.ZS,"Adjusted net savings, excluding particulate emission damage (% of GNI)",economy,PCT,Economy & Growth,2021,26.1235663041481
NY_EXP_CAPM_KN,NY.EXP.CAPM.KN,Exports as a capacity to import (constant LCU),economy,LCU,Economy & Growth,2025,286352378892.505
NY_GDP_DEFL_KD_ZG,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",economy,PCT,Economy & Growth,2025,3.06559710449554
NY_GDP_DEFL_KD_ZG_AD,NY.GDP.DEFL.KD.ZG.AD,"Inflation, GDP deflator: linked series (annual %)",economy,PCT,Financial Sector,2025,3.06559710449554
NY_GDP_DEFL_ZS,NY.GDP.DEFL.ZS,GDP deflator (base year varies by country),economy,INDEX,Economy & Growth,2025,221.961098098983
NY_GDP_DEFL_ZS_AD,NY.GDP.DEFL.ZS.AD,GDP deflator: linked series (base year varies by country),economy,INDEX,Financial Sector,2025,221.961098098983
NY_GDP_DISC_CN,NY.GDP.DISC.CN,Discrepancy in expenditure estimate of GDP (current LCU),economy,LCU,Economy & Growth,2025,147732385018.716
NY_GDP_DISC_KN,NY.GDP.DISC.KN,Discrepancy in expenditure estimate of GDP (constant LCU),economy,LCU,Economy & Growth,2025,257944886400.0
NY_GDP_FCST_CD,NY.GDP.FCST.CD,Gross value added at basic prices (GVA) (current US$),economy,USD,Economy & Growth,2025,40020249974.7873
NY_GDP_FCST_CN,NY.GDP.FCST.CN,Gross value added at basic prices (GVA) (current LCU),economy,LCU,Economy & Growth,2025,5454411655267.23
NY_GDP_FCST_KD,NY.GDP.FCST.KD,Gross value added at basic prices (GVA) (constant 2015 US$),economy,USD,Economy & Growth,2025,32119373297.683
NY_GDP_FCST_KN,NY.GDP.FCST.KN,Gross value added at basic prices (GVA) (constant LCU),economy,LCU,Economy & Growth,2025,2484991006412.06
NY_GDP_MKTP_CN,NY.GDP.MKTP.CN,GDP (current LCU),economy,LCU,Economy & Growth,2025,6199865107300.0
NY_GDP_MKTP_CN_AD,NY.GDP.MKTP.CN.AD,GDP: linked series (current LCU),economy,LCU,Economy & Growth,2025,6199865107300.01
NY_GDP_MKTP_KD,NY.GDP.MKTP.KD,GDP (constant 2015 US$),economy,USD,Economy & Growth,2025,36537085383.278
NY_GDP_MKTP_KN,NY.GDP.MKTP.KN,GDP (constant LCU),economy,LCU,Economy & Growth,2025,2793221497100.0
NY_GDP_MKTP_PP_CD,NY.GDP.MKTP.PP.CD,"GDP, PPP (current international $)",economy,USD_PPP,Economy & Growth,2025,182896587086.718
NY_GDP_MKTP_PP_KD,NY.GDP.MKTP.PP.KD,"GDP, PPP (constant 2021 international $)",economy,USD_PPP,Economy & Growth,2025,156292554073.567
NY_GDP_PCAP_CN,NY.GDP.PCAP.CN,GDP per capita (current LCU),economy,LCU,Economy & Growth,2025,209326.774486482
NY_GDP_PCAP_KD,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),economy,USD,Economy & Growth,2025,1233.60590916945
NY_GDP_PCAP_KD_ZG,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),economy,PCT,Economy & Growth,2025,4.54686122541752
NY_GDP_PCAP_KN,NY.GDP.PCAP.KN,GDP per capita (constant LCU),economy,LCU,Economy & Growth,2025,94307.8657833695
NY_GDP_PCAP_PP_CD,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP (current international $)",economy,USD_PPP,Economy & Growth,2025,6175.15897150244
NY_GDP_PCAP_PP_KD,NY.GDP.PCAP.PP.KD,"GDP per capita, PPP (constant 2021 international $)",economy,USD_PPP,Economy & Growth,2025,5276.92387725538
NY_GDS_TOTL_CD,NY.GDS.TOTL.CD,Gross domestic savings (current US$),economy,USD,Economy & Growth,2025,3134163146.37001
NY_GDS_TOTL_CN,NY.GDS.TOTL.CN,Gross domestic savings (current LCU),economy,LCU,Economy & Growth,2025,427159150825.88
NY_GDS_TOTL_ZS,NY.GDS.TOTL.ZS,Gross domestic savings (% of GDP),economy,PCT,Economy & Growth,2025,6.8898136238952
NY_GDY_TOTL_KN,NY.GDY.TOTL.KN,Gross domestic income (constant LCU),economy,LCU,Economy & Growth,2025,2831203236292.5
NY_GNP_ATLS_CD,NY.GNP.ATLS.CD,"GNI, Atlas method (current US$)",economy,USD,Economy & Growth,2025,46491459103.9338
NY_GNP_MKTP_CD,NY.GNP.MKTP.CD,GNI (current US$),economy,USD,Economy & Growth,2025,46065540648.189
NY_GNP_MKTP_CN,NY.GNP.MKTP.CN,GNI (current LCU),economy,LCU,Economy & Growth,2025,6278332143751.28
NY_GNP_MKTP_CN_AD,NY.GNP.MKTP.CN.AD,GNI: linked series (current LCU),economy,LCU,Economy & Growth,2025,6278332143751.29
NY_GNP_MKTP_KD,NY.GNP.MKTP.KD,GNI (constant 2015 US$),economy,USD,Economy & Growth,2025,38698235928.9398
NY_GNP_MKTP_KD_ZG,NY.GNP.MKTP.KD.ZG,GNI growth (annual %),economy,PCT,Economy & Growth,2025,4.03743754687488
NY_GNP_MKTP_KN,NY.GNP.MKTP.KN,GNI (constant LCU),economy,LCU,Economy & Growth,2025,2986689976059.11
NY_GNP_MKTP_PP_CD,NY.GNP.MKTP.PP.CD,"GNI, PPP (current international $)",economy,USD_PPP,Economy & Growth,2025,185211371830.8
NY_GNP_MKTP_PP_KD,NY.GNP.MKTP.PP.KD,"GNI, PPP (constant 2021 international $)",economy,USD_PPP,Economy & Growth,2025,158501176171.342
NY_GNP_PCAP_CD,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",economy,USD,Economy & Growth,2025,1570.0
NY_GNP_PCAP_CN,NY.GNP.PCAP.CN,GNI per capita (current LCU),economy,LCU,Economy & Growth,2025,211976.06626293
NY_GNP_PCAP_KD,NY.GNP.PCAP.KD,GNI per capita (constant 2015 US$),economy,USD,Economy & Growth,2025,1306.57308911187
NY_GNP_PCAP_KD_ZG,NY.GNP.PCAP.KD.ZG,GNI per capita growth (annual %),economy,PCT,Economy & Growth,2025,4.15312947041453
NY_GNP_PCAP_KN,NY.GNP.PCAP.KN,GNI per capita (constant LCU),economy,LCU,Economy & Growth,2025,100839.964783013
NY_GNP_PCAP_PP_CD,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",economy,USD_PPP,Economy & Growth,2025,6250.0
NY_GNP_PCAP_PP_KD,NY.GNP.PCAP.PP.KD,"GNI per capita, PPP (constant 2021 international $)",economy,USD_PPP,Economy & Growth,2025,5351.49384479265
NY_GNS_ICTR_CD,NY.GNS.ICTR.CD,Gross savings (current US$),economy,USD,Economy & Growth,2024,15607559947.4771
NY_GNS_ICTR_CN,NY.GNS.ICTR.CN,Gross savings (current LCU),economy,LCU,Economy & Growth,2024,2076338830160.54
NY_GNS_ICTR_GN_ZS,NY.GNS.ICTR.GN.ZS,Gross savings (% of GNI),economy,PCT,Economy & Growth,2024,35.46688431204
NY_GNS_ICTR_ZS,NY.GNS.ICTR.ZS,Gross savings (% of GDP),economy,PCT,Economy & Growth,2024,36.0460790692411
NY_GSR_NFCY_CD,NY.GSR.NFCY.CD,Net primary income (Net income from abroad) (current US$),economy,USD,Economy & Growth,2025,575730365.43332
NY_GSR_NFCY_CN,NY.GSR.NFCY.CN,Net primary income (Net income from abroad) (current LCU),economy,LCU,Economy & Growth,2025,78467036500.0
NY_TAX_NIND_CD,NY.TAX.NIND.CD,Taxes less subsidies on products (current US$),economy,USD,Economy & Growth,2025,5469560308.03278
NY_TAX_NIND_CN,NY.TAX.NIND.CN,Taxes less subsidies on products (current LCU),economy,LCU,Economy & Growth,2025,745453451992.826
NY_TAX_NIND_KN,NY.TAX.NIND.KN,Taxes less subsidies on products (constant LCU),economy,LCU,Economy & Growth,2025,308230490712.843
NY_TRF_NCTR_CD,NY.TRF.NCTR.CD,Net secondary income (Net current transfers from abroad) (current US$),economy,USD,Economy & Growth,2025,13752142522.0308
NY_TRF_NCTR_CN,NY.TRF.NCTR.CN,Net secondary income (Net current transfers from abroad) (current LCU),economy,LCU,Economy & Growth,2025,1874297299600.0
NY_TRF_NCTR_KN,NY.TRF.NCTR.KN,Net secondary income (Net current transfers from abroad) (constant LCU),economy,LCU,Economy & Growth,2009,130291111746.888
NY_TTF_GNFS_KN,NY.TTF.GNFS.KN,Terms of trade adjustment (constant LCU),economy,LCU,Economy & Growth,2025,37981739192.5049
PA_NUS_ATLS,PA.NUS.ATLS,DEC alternative conversion factor (LCU per US$),economy,USD,Economy & Growth,2025,136.291294
PA_NUS_FCRF,PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",economy,USD,Financial Sector,2025,139.115437592696
PA_NUS_GDP_PLI,PA.NUS.GDP.PLI,Price level index (GDP),economy,INDEX,,2025,24.8718748707678
PA_NUS_PPP,PA.NUS.PPP,"PPP conversion factor, GDP (LCU per international $)",economy,USD_PPP,Economy & Growth,2025,33.8982001034302
PA_NUS_PRVT_PLI,PA.NUS.PRVT.PLI,Price level index (Households and NPISHs Final consumption expenditure),economy,INDEX,,2025,25.878632349152
PA_NUS_PRVT_PP,PA.NUS.PRVT.PP,"PPP conversion factor, households and NPISHs Final consumption expenditure (LCU per international $)",economy,USD_PPP,Economy & Growth,2025,35.2703228981619
SE_ENR_PRSC_FM_ZS,SE.ENR.PRSC.FM.ZS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",economy,INDEX,Aid Effectiveness,2022,0.954387962818146
SE_PRM_CMPT_ZS,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",economy,PCT,Aid Effectiveness,2025,109.435240565289
SG_GEN_PARL_ZS,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),economy,PCT,Public Sector,2024,33.0882352941176
SI_DST_02ND_20,SI.DST.02ND.20,Income share held by second 20%,economy,PCT,Poverty,2022,13.1
SI_DST_03RD_20,SI.DST.03RD.20,Income share held by third 20%,economy,PCT,Poverty,2022,17.0
SI_DST_04TH_20,SI.DST.04TH.20,Income share held by fourth 20%,economy,PCT,Poverty,2022,22.2
SI_DST_05TH_20,SI.DST.05TH.20,Income share held by highest 20%,economy,PCT,Poverty,2022,39.0
SI_DST_10TH_10,SI.DST.10TH.10,Income share held by highest 10%,economy,PCT,Poverty,2022,24.2
SI_DST_50MD,SI.DST.50MD,Proportion of people living below 50 percent of median income (%),economy,PCT,Poverty,2022,7.9
SI_DST_FRST_10,SI.DST.FRST.10,Income share held by lowest 10%,economy,PCT,Poverty,2022,3.7
SI_DST_FRST_20,SI.DST.FRST.20,Income share held by lowest 20%,economy,PCT,Poverty,2022,8.7
SI_POV_DDAY,SI.POV.DDAY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),economy,PCT,Poverty,2022,2.4
SI_POV_GAPS,SI.POV.GAPS,Poverty gap at $3.00 a day (2021 PPP) (%),economy,PCT,Poverty,2022,0.3
SI_POV_GINI,SI.POV.GINI,Gini index,economy,INDEX,Poverty,2022,30.0
SI_POV_LMIC,SI.POV.LMIC,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),economy,PCT,Poverty,2022,9.1
SI_POV_LMIC_GP,SI.POV.LMIC.GP,Poverty gap at $4.20 a day (2021 PPP) (%),economy,PCT,Poverty,2022,1.8
SI_POV_MPUN,SI.POV.MPUN,Multidimensional poverty headcount ratio (UNDP & OPHI) (% of population),economy,PCT,,2022,20.1
SI_POV_MPWB,SI.POV.MPWB,Multidimensional poverty headcount ratio (World Bank) (% of population),economy,PCT,,2022,4.4
SI_POV_NAHC,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),economy,PCT,Poverty,2022,20.3
SI_POV_SOPO,SI.POV.SOPO,Poverty headcount ratio at societal poverty line (% of population),economy,PCT,,2022,20.2
SI_POV_UMIC,SI.POV.UMIC,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),economy,PCT,Poverty,2022,52.7
SI_POV_UMIC_GP,SI.POV.UMIC.GP,Poverty gap at $8.30 a day (2021 PPP) (%),economy,PCT,Poverty,2022,16.1
SI_RMT_COST_IB_ZS,SI.RMT.COST.IB.ZS,Average transaction cost of sending remittances to a specific country (%),economy,PCT,Financial Sector,2023,2.5303125
SP_POP_SCIE_RD_P6,SP.POP.SCIE.RD.P6,Researchers in R&D (per million people),economy,PER_MILLION,Science & Technology,2002,59.65797
SP_POP_TECH_RD_P6,SP.POP.TECH.RD.P6,Technicians in R&D (per million people),economy,PER_MILLION,Science & Technology,2002,141.55354
ST_INT_ARVL,ST.INT.ARVL,"International tourism, number of arrivals",economy,COUNT,Private Sector,2020,230000.0
ST_INT_DPRT,ST.INT.DPRT,"International tourism, number of departures",economy,COUNT,Private Sector,2017,1197000.0
ST_INT_RCPT_CD,ST.INT.RCPT.CD,"International tourism, receipts (current US$)",economy,USD,Private Sector,2020,238000000.0
ST_INT_RCPT_XP_ZS,ST.INT.RCPT.XP.ZS,"International tourism, receipts (% of total exports)",economy,PCT,Private Sector,2020,13.4362036771379
ST_INT_TRNR_CD,ST.INT.TRNR.CD,"International tourism, receipts for passenger transport items (current US$)",economy,USD,Private Sector,2020,41000000.0
ST_INT_TRNX_CD,ST.INT.TRNX.CD,"International tourism, expenditures for passenger transport items (current US$)",economy,USD,Private Sector,2020,4000000.0
ST_INT_TVLR_CD,ST.INT.TVLR.CD,"International tourism, receipts for travel items (current US$)",economy,USD,Private Sector,2020,197000000.0
ST_INT_TVLX_CD,ST.INT.TVLX.CD,"International tourism, expenditures for travel items (current US$)",economy,USD,Private Sector,2020,263000000.0
ST_INT_XPND_CD,ST.INT.XPND.CD,"International tourism, expenditures (current US$)",economy,USD,Private Sector,2020,267000000.0
ST_INT_XPND_MP_ZS,ST.INT.XPND.MP.ZS,"International tourism, expenditures (% of total imports)",economy,PCT,Private Sector,2020,2.49662633697611
TG_VAL_TOTL_GD_ZS,TG.VAL.TOTL.GD.ZS,Merchandise trade (% of GDP),economy,PCT,Private Sector,2025,36.7291045973045
TM_QTY_MRCH_XD_WD,TM.QTY.MRCH.XD.WD,Import volume index (2015 = 100),economy,INDEX,Private Sector,2024,139.4
TM_TAX_MANF_BC_ZS,TM.TAX.MANF.BC.ZS,"Binding coverage, manufactured products (%)",economy,PCT,Private Sector,2022,0.0
TM_TAX_MANF_BR_ZS,TM.TAX.MANF.BR.ZS,"Bound rate, simple mean, manufactured products (%)",economy,PCT,Private Sector,2021,24.12
TM_TAX_MANF_SM_AR_ZS,TM.TAX.MANF.SM.AR.ZS,"Tariff rate, applied, simple mean, manufactured products (%)",economy,PCT,Private Sector,2022,12.85
TM_TAX_MANF_SM_FN_ZS,TM.TAX.MANF.SM.FN.ZS,"Tariff rate, most favored nation, simple mean, manufactured products (%)",economy,PCT,Private Sector,2022,12.55
TM_TAX_MANF_WM_AR_ZS,TM.TAX.MANF.WM.AR.ZS,"Tariff rate, applied, weighted mean, manufactured products (%)",economy,PCT,Private Sector,2022,11.07
TM_TAX_MANF_WM_FN_ZS,TM.TAX.MANF.WM.FN.ZS,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",economy,PCT,Private Sector,2022,12.56
TM_TAX_MRCH_BC_ZS,TM.TAX.MRCH.BC.ZS,"Binding coverage, all products (%)",economy,PCT,Private Sector,2022,0.0
TM_TAX_MRCH_BR_ZS,TM.TAX.MRCH.BR.ZS,"Bound rate, simple mean, all products (%)",economy,PCT,Private Sector,2021,26.33
TM_TAX_MRCH_SM_AR_ZS,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",economy,PCT,Private Sector,2022,13.64
TM_TAX_MRCH_SM_FN_ZS,TM.TAX.MRCH.SM.FN.ZS,"Tariff rate, most favored nation, simple mean, all products (%)",economy,PCT,Private Sector,2022,12.84
TM_TAX_MRCH_WM_AR_ZS,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",economy,PCT,Private Sector,2022,11.2
TM_TAX_MRCH_WM_FN_ZS,TM.TAX.MRCH.WM.FN.ZS,"Tariff rate, most favored nation, weighted mean, all products (%)",economy,PCT,Private Sector,2022,12.44
TM_TAX_TCOM_BC_ZS,TM.TAX.TCOM.BC.ZS,"Binding coverage, primary products (%)",economy,PCT,Private Sector,2022,0.0
TM_TAX_TCOM_BR_ZS,TM.TAX.TCOM.BR.ZS,"Bound rate, simple mean, primary products (%)",economy,PCT,Private Sector,2021,32.88
